MLN1	1200	6.1256	6.1297	0.0041	TC	\N	WEL1	2100	6.1258	6.1297	0.0039	V	1994	C	P	S	C	T	17468	1	0	U	U	U	94	S	94	S	T	8152	C	1.13	0	A	\N	10803.8	10841.2	10805.6	10841.2	10803.8	10841.2	10822.4	10805.6	10805.6	10841.2	10823.4	10805.6	46661.8	46699.2	46661.8	46697.4	46680.6	46697.4	46679.6	46697.4	\N
MLN1	1200	6.1297	6.1331	0.0034	TB	\N	MLN1	1501	6.1299	6.1322	0.0023	V	1994	C	P	S	C	T	17469	1	0	U	U	0	94	0	94	0	T	8153B	C	9.25	0	A	\N	10841.2	10872.4	10843	10864.2	10841.2	10872.4	10856.8	10843	10843	10864.2	10853.6	10843	46630.6	46661.8	46638.8	46660	46646.2	46660	46649.4	46660	\N
MLN1	1200	7.0391	7.0433	0.0042	TC	\N	HAN	3100	0	0.0043	0.0043	V	1974	JBR5	P	S	C	0	17481	1	C	D	0	0	74	N	74	N	F	8163	C	13	0	W	90	11622.4	11660.8	0	39.4	11622.4	11660.8	11641.6	0	0	39.4	19.8	0	45842.2	45880.6	57463.6	57503	45861.4	57503	57483.2	57503	\N
MLN1	1200	7.0471	7.0514	0.0043	TC	\N	MLN1	3700	7.0474	7.0507	0.0033	V	1974	JBR5	P	S	C	0	24614	1	C	D	0	0	74	N	13	N	T	8164B	C	13	0	W	90	11695.6	11734.8	11698.4	11728.4	11695.6	11734.8	11715.2	11698.4	11698.4	11728.4	11713.4	11698.4	45768.2	45807.4	45774.6	45804.6	45787.8	45804.6	45789.6	45804.6	\N
MLN1	1200	7.1446	7.1504	0.0058	TE	\N	MLN1	3700	7.1449	7.1501	0.0052	V	1994	CPAN	P	I	C	T	22090	1	0	0	0	0	94	0	94	0	F	8166A	\N	\N	\N	\N	\N	12586.8	12639.8	12589.4	12637	12586.8	12639.8	12613.2	12589.4	12589.4	12637	12613.2	12589.4	44863.2	44916.2	44866	44913.6	44889.8	44913.6	44889.8	44913.6	\N
MLN1	1200	7.1505	7.158	0.0075	TE	\N	MLN1	3500	7.1508	7.1554	0.0046	V	1994	CPAN	P	I	C	T	22091	1	0	0	0	0	\N	0	\N	0	T	8167B	0	1.21	0	0	\N	12640.6	12709.2	12643.4	12685.4	12640.6	12709.2	12675	12643.4	12643.4	12685.4	12664.4	12643.4	44793.8	44862.4	44817.6	44859.6	44828	44859.6	44838.6	44859.6	\N
MLN1	1200	8.0974	8.1015	0.0041	TC	\N	MLN1	3700	8.0974	8.1013	0.0039	V	1988	JBR5	P	S	C	C	17559	1	C	D	0	0	88	N	09	N	F	8170A	C	10.75	0	W	90	13764.6	13802.2	13764.6	13800.2	13764.6	13802.2	13783.4	13764.6	13764.6	13800.2	13782.4	13764.6	43700.8	43738.4	43702.8	43738.4	43719.6	43738.4	43720.6	43738.4	\N
MLN1	1200	8.1068	8.1151	0.0083	TG	\N	MLN1	3701	8.1071	8.1153	0.0082	V	1988	JBR5	P	S	C	C	18209	1	G	D	0	0	88	N	88	N	T	8173B	C	28	0	W	90	13850.6	13926.4	13853.2	13928.2	13850.6	13926.4	13888.4	13853.2	13853.2	13928.2	13890.8	13853.2	43576.6	43652.4	43574.8	43649.8	43614.6	43649.8	43612.2	43649.8	\N
MLN1	1200	8.1395	8.1456	0.0061	TE	\N	MLN1	3500	8.1385	8.1454	0.0069	V	1994	CPAN	P	I	C	T	22084	1	E	D	D	U	02	N	02	N	F	8176A	C	1.15	0	0	\N	14149.4	14205.2	14140.2	14203.4	14149.4	14205.2	14177.4	14140.2	14140.2	14203.4	14171.8	14140.2	43297.8	43353.6	43299.6	43362.8	43325.6	43362.8	43331.2	43362.8	\N
MLN1	1200	8.1458	8.1516	0.0058	TE	\N	MLN1	3700	8.146	8.1512	0.0052	V	1994	CPAN	P	I	C	T	22080	1	0	0	0	0	94	0	94	0	T	8177B	\N	\N	\N	\N	\N	14207	14260	14208.8	14256.4	14207	14260	14233.6	14208.8	14208.8	14256.4	14232.6	14208.8	43243	43296	43246.6	43294.2	43269.4	43294.2	43270.4	43294.2	\N
